e16665118890761413570,empName16665118890763603265,បក្សី,23413.19
e16665118890762866544,empName16665118890763850993,បក្សី,8781.31
e16665118890766109244,empName1666511889076556219,បក្សី,10256.16
e16665118890761299483,empName16665118890761665720,পাখি,21585.26
e16665118890761269290,empName16665118890765819706,পাখি,22709.50
e16665118890763502062,empName16665118890768315577,পাখি,13992.67
e16665118890764911198,empName16665118890763262281,পাখি,23044.03
e16665118890761892401,empName16665118890768185933,បក្សី,21654.74
e16665118890762745131,empName16665118890769903693,បក្សី,13729.27
e16665118890763543586,empName16665118890764034482,បក្សី,11587.80
e16665118890764612808,empName1666511889076189184,បក្សី,12924.33
e16665118890761689475,empName16665118890762283213,បក្សី,7310.66
e16665118890766713055,empName16665118890762618513,পাখি,9446.25
e16665118890768925420,empName16665118890764532315,បក្សី,7951.85
e16665118890769905467,empName16665118890767155715,បក្សី,19645.71
e16665118890764076179,empName16665118890766329540,បក្សី,8637.44
e16665118890768274197,empName16665118890761812817,পাখি,5187.31
e16665118890762012065,empName16665118890763894296,បក្សី,16957.72
e16665118890769902883,empName16665118890767465798,পাখি,9690.26
e16665118890763674157,empName16665118890765437552,পাখি,1779.69
e16665118890761384057,empName16665118890766016459,បក្សី,7793.12
e16665118890765339145,empName16665118890761834975,បក្សី,23125.42
e16665118890767932872,empName16665118890769533444,পাখি,4736.59
e1666511889076304196,empName16665118890766556971,পাখি,18510.45
e16665118890768407316,empName16665118890766645017,បក្សី,16552.08
e16665118890761931206,empName16665118890766508168,បក្សី,19550.36
e16665118890769896148,empName16665118890762950563,បក្សី,8139.88
e16665118890766107663,empName1666511889076786633,পাখি,4648.33
e16665118890763990876,empName16665118890761189327,បក្សី,6150.69
e16665118890769501007,empName16665118890762180201,পাখি,9870.73
e16665118890767444433,empName16665118890769490390,បក្សី,22269.51
e16665118890763229500,empName16665118890768588682,បក្សី,15872.24
e16665118890764613228,empName16665118890764642413,পাখি,16609.37
e16665118890761941267,empName16665118890763627585,បក្សី,12491.83
e16665118890769162355,empName16665118890761226826,បក្សី,6839.76
e1666511889076782617,empName16665118890768068009,បក្សី,17557.17
e16665118890761654353,empName16665118890765331850,পাখি,21259.20
e1666511889076579612,empName16665118890769441386,បក្សី,23005.52
e16665118890766475984,empName16665118890766495915,পাখি,5583.05
e16665118890762277192,empName1666511889076957486,পাখি,15562.92
e16665118890768390249,empName16665118890768608323,পাখি,17296.88
e16665118890763752318,empName16665118890764112395,បក្សី,24089.70
e16665118890769811757,empName16665118890763492695,পাখি,19817.93
e16665118890766904169,empName16665118890762412641,পাখি,23142.52
e16665118890762508925,empName16665118890761283431,បក្សី,22053.39
e16665118890761500408,empName16665118890761917401,បក្សី,23259.17
e16665118890766847038,empName16665118890762869635,បក្សី,13834.80
e16665118890764913293,empName16665118890762351978,បក្សី,24889.80
e16665118890765996387,empName16665118890767482895,បក្សី,1727.12
e16665118890769454198,empName1666511889076959483,បក្សី,10933.93
e16665118890763097832,empName16665118890764807749,পাখি,11772.88
e16665118890768261136,empName16665118890766944929,পাখি,18815.12
e16665118890761015761,empName16665118890764369403,បក្សី,15190.83
e16665118890769128818,empName16665118890769092793,পাখি,5331.05
e16665118890762563210,empName16665118890766284594,បក្សី,2405.51
e16665118890769119585,empName16665118890769519230,បក្សី,6621.69
e16665118890767480870,empName16665118890761337339,পাখি,9559.01
e16665118890761641194,empName16665118890764640623,পাখি,12048.76
e16665118890765213257,empName16665118890765910874,បក្សី,10387.05
e1666511889076682759,empName16665118890764652443,পাখি,2873.10
e16665118890765826883,empName1666511889076910908,পাখি,19856.54
e16665118890768897499,empName16665118890766906519,পাখি,23068.68
e16665118890762597292,empName1666511889076691840,បក្សី,16398.60
e1666511889076652018,empName16665118890762975988,পাখি,11053.87
e16665118890764459084,empName16665118890768112070,បក្សី,1623.03
e16665118890764487251,empName16665118890765351024,បក្សី,752.89
e16665118890763188424,empName16665118890769213456,পাখি,5688.57
e1666511889076961565,empName16665118890761290361,পাখি,24332.28
e16665118890767469574,empName1666511889076135791,បក្សី,22539.74
e16665118890767846732,empName16665118890769740220,পাখি,4911.72
e16665118890769222794,empName16665118890765679941,បក្សី,8944.86
e1666511889076211003,empName16665118890768124374,បក្សី,4731.66
e16665118890765022408,empName16665118890765874003,পাখি,1324.71
e16665118890763663168,empName16665118890762167259,পাখি,3775.68
e16665118890768750038,empName16665118890765963155,পাখি,4590.51
e1666511889076455850,empName16665118890764534494,បក្សី,13686.35
e16665118890766508166,empName16665118890767714097,পাখি,19278.48
e16665118890765171417,empName16665118890762083207,បក្សី,7703.94
e16665118890762084934,empName16665118890766750247,পাখি,11308.52
e16665118890767131544,empName16665118890768173427,បក្សី,12233.69
e16665118890762611969,empName16665118890768435805,পাখি,3030.85
e16665118890768734312,empName16665118890761074249,পাখি,13597.43
e1666511889076337222,empName16665118890768091216,បក្សី,18097.16
e16665118890769754075,empName16665118890764172982,পাখি,16790.37
e1666511889076519336,empName16665118890767102223,পাখি,23290.80
e16665118890762280722,empName16665118890767675594,បក្សី,16146.02
e16665118890769224470,empName16665118890767528539,পাখি,23880.63
e16665118890765786446,empName16665118890769485017,পাখি,20562.15
e16665118890765631060,empName1666511889076774785,បក្សី,12555.72
e16665118890764136647,empName16665118890767143755,পাখি,22426.63
e16665118890766112227,empName16665118890767112486,পাখি,11637.68
e16665118890767725542,empName16665118890765141800,បក្សី,1031.31
e16665118890761328940,empName16665118890763278013,পাখি,5295.82
e16665118890767087548,empName16665118890768719705,পাখি,3692.51
e16665118890762196280,empName16665118890763479101,បក្សី,22565.29
e16665118890763152161,empName16665118890763278238,পাখি,16185.98
e16665118890764231802,empName16665118890761973124,পাখি,20609.30
e16665118890765787886,empName16665118890765544040,পাখি,24316.69
e16665118890767076705,empName16665118890761279266,បក្សី,14794.11
e16665118890761776626,empName16665118890766695301,បក្សី,4770.45
e16665118890764089988,empName16665118890766979179,পাখি,11720.83
e16665118890767493238,empName16665118890766481744,পাখি,8219.39
e16665118890762384430,empName16665118890765187231,បក្សី,656.15
e166651188907648825,empName16665118890764559429,পাখি,15699.09
e16665118890761144383,empName16665118890762968772,បក្សី,20812.44
e16665118890761171375,empName16665118890768837221,পাখি,20619.13
e16665118890762520564,empName16665118890764772625,পাখি,21570.42
e1666511889076913738,empName16665118890768774956,পাখি,3638.24
e16665118890763918493,empName1666511889076359908,পাখি,3086.96
e1666511889076141004,empName16665118890761835668,পাখি,833.76
e16665118890768824948,empName16665118890762343705,পাখি,3172.99
e16665118890768601399,empName16665118890769949248,পাখি,19988.00
e16665118890766838487,empName16665118890761561744,পাখি,10533.18
e1666511889076904914,empName1666511889076215996,পাখি,17751.86
e16665118890765519918,empName16665118890767600936,បក្សី,23541.54
e16665118890768483903,empName16665118890768616094,បក្សី,15661.16
e16665118890766081139,empName16665118890766178840,পাখি,19951.44
e16665118890763092856,empName16665118890769816441,បក្សី,22656.99
e16665118890763062126,empName16665118890769760347,បក្សី,19913.55
e16665118890762350009,empName16665118890763997637,បក្សី,11051.99
e16665118890762284518,empName16665118890764466935,পাখি,15618.28
e16665118890763789835,empName1666511889076548940,បក្សី,11939.17
e16665118890769524104,empName16665118890768554681,পাখি,6585.09
e16665118890762124707,empName16665118890767698258,បក្សី,16643.99
e16665118890765808696,empName16665118890763578405,পাখি,14355.27
e16665118890769034088,empName1666511889076197870,បក្សី,5388.27
e16665118890764799088,empName16665118890769630575,পাখি,13618.71
e16665118890761066419,empName16665118890768290450,পাখি,22452.22
e16665118890764522955,empName16665118890769799118,បក្សី,24250.22
e16665118890765045658,empName16665118890761644144,បក្សី,4242.01
e16665118890769149140,empName16665118890768681018,পাখি,13018.44
e16665118890769410113,empName16665118890761495323,បក្សី,4690.71
e16665118890768218990,empName16665118890766426519,បក្សី,1275.60
e16665118890763381160,empName166651188907695221,បក្សី,11282.99
e16665118890761415887,empName16665118890766694795,បក្សី,14255.42
e16665118890768426218,empName16665118890761292448,পাখি,13493.10
e16665118890765897829,empName16665118890768190562,পাখি,18139.45
e16665118890765701754,empName16665118890767345899,បក្សី,14099.88
e16665118890769830191,empName16665118890764172955,পাখি,4193.51
e16665118890766865890,empName16665118890762915470,পাখি,15652.62
e16665118890768077157,empName16665118890765487971,បក្សី,12707.55
e16665118890764948576,empName16665118890764388601,បក្សី,13545.54
e16665118890763098778,empName16665118890767483949,បក្សី,6624.50
e16665118890769270883,empName16665118890766140602,បក្សី,14466.69
e16665118890764224145,empName16665118890763260525,បក្សី,12210.34
e16665118890763820687,empName16665118890764235849,បក្សី,1487.07
e16665118890766565349,empName16665118890763886594,បក្សី,8029.69
e16665118890766297263,empName16665118890765993018,পাখি,1626.27
e16665118890766855139,empName16665118890767653064,បក្សី,24724.95
e16665118890764508922,empName16665118890767344246,បក្សី,22775.95
e16665118890765761262,empName16665118890767630205,បក្សី,16468.37
e16665118890765275252,empName16665118890762953803,បក្សី,3043.02
e16665118890768966579,empName16665118890765873134,បក្សី,23663.71
e16665118890762011703,empName1666511889076540000,পাখি,3094.59
e16665118890768575151,empName16665118890765756523,পাখি,4510.01
e16665118890765639709,empName16665118890765838072,បក្សី,14371.85
e16665118890766114978,empName16665118890763029567,পাখি,15836.21
e16665118890764697372,empName1666511889076234153,បក្សី,5984.55
e16665118890764423444,empName16665118890763618701,បក្សី,18465.51
e16665118890763885412,empName16665118890767313637,បក្សី,4893.78
e16665118890762258402,empName16665118890766107512,បក្សី,3580.87
e16665118890761334061,empName16665118890763452887,បក្សី,5521.85
e16665118890765242984,empName16665118890766606271,បក្សី,16919.09
e16665118890761859589,empName16665118890762936109,পাখি,15534.41
e16665118890763042576,empName16665118890764022214,បក្សី,18259.13
e16665118890762762146,empName16665118890761545829,បក្សី,14264.14
e16665118890766756407,empName16665118890761090960,পাখি,12871.62
e16665118890764034766,empName16665118890764261223,បក្សី,23869.87
e16665118890768105607,empName16665118890764892286,পাখি,2555.35
e16665118890765706570,empName16665118890769812419,បក្សី,21070.55
e16665118890769091271,empName16665118890768265069,បក្សី,9322.85
e16665118890769996889,empName16665118890764625085,បក្សី,24156.97
e16665118890762724668,empName16665118890761489868,পাখি,4601.23
e16665118890761622022,empName16665118890766362849,পাখি,10161.10
e16665118890764934556,empName16665118890761999807,পাখি,24066.97
e16665118890766914298,empName1666511889076589119,បក្សី,22093.29
e16665118890769062881,empName16665118890764257581,បក្សី,5123.09
e16665118890764867513,empName16665118890767418401,បក្សី,16445.09
e16665118890767411999,empName16665118890768488380,បក្សី,22380.67
e16665118890766597985,empName16665118890761428597,បក្សី,17904.15
e16665118890761127054,empName16665118890763140262,បក្សី,10175.78
e16665118890762048993,empName16665118890767507600,បក្សី,4818.39
e16665118890767919010,empName16665118890762646474,បក្សី,15262.82
e16665118890764321098,empName16665118890764219305,পাখি,3457.51
e16665118890764486286,empName16665118890764132611,পাখি,2662.22
e1666511889076707838,empName1666511889076827758,পাখি,16627.76
e16665118890761536982,empName16665118890768407408,បក្សី,1800.90
e16665118890769817189,empName16665118890767350770,បក្សី,8436.77
e16665118890769150652,empName16665118890763054329,পাখি,13394.61
e16665118890767337066,empName16665118890764033751,បក្សី,15771.08
e16665118890768078881,empName1666511889076679754,পাখি,5095.05
e16665118890764649978,empName16665118890761297810,পাখি,18169.02
e16665118890763738375,empName16665118890767401376,পাখি,974.90
e16665118890769630810,empName1666511889076339489,পাখি,24961.30
e16665118890767638319,empName16665118890762721076,បក្សី,6284.48
e16665118890766893325,empName16665118890764750694,បក្សី,2941.58
e16665118890762869338,empName16665118890765909560,បក្សី,11798.66
e16665118890769302693,empName16665118890762307733,បក្សី,5364.33
e16665118890766627352,empName1666511889076374287,পাখি,21063.41
e16665118890762220220,empName16665118890767933029,পাখি,7492.37
e16665118890767029217,empName16665118890769638542,পাখি,23797.22
e16665118890768627686,empName1666511889076420686,পাখি,20758.41
e16665118890767548908,empName1666511889076126196,បក្សី,24963.65
e16665118890768106957,empName16665118890762119070,បក្សី,23055.38
e16665118890762088112,empName16665118890766543118,បក្សី,12838.11
e16665118890762275333,empName16665118890763269048,បក្សី,1805.96
e16665118890769426386,empName16665118890763079845,পাখি,2671.23
e16665118890764981556,empName16665118890764404061,পাখি,23918.73
e1666511889076656088,empName16665118890767277104,បក្សី,11518.97
e1666511889076710483,empName16665118890762087750,បក្សី,24542.75
e1666511889076981204,empName16665118890767643046,পাখি,22919.98
e16665118890762790752,empName16665118890768353786,পাখি,13238.32
e16665118890769198220,empName16665118890768802909,បក្សី,24298.96
e16665118890762665936,empName16665118890764704532,পাখি,8630.35
e16665118890768141570,empName16665118890767453450,পাখি,5381.43
e16665118890764305477,empName16665118890762778274,បក្សី,22400.73
e16665118890762101965,empName16665118890767364074,បក្សី,17351.37
e16665118890767938764,empName16665118890761502210,បក្សី,9945.78
e16665118890763205811,empName16665118890766929701,បក្សី,9620.62
e16665118890767241633,empName16665118890768512321,পাখি,10439.47
e16665118890766006686,empName16665118890769169878,পাখি,7523.82
e16665118890767318513,empName1666511889076541004,បក្សី,7426.70
e16665118890762932963,empName16665118890761061173,পাখি,13889.67
e16665118890763805229,empName16665118890765630888,បក្សី,10378.46
e16665118890767289901,empName16665118890765078742,បក្សី,12305.16
e16665118890763893097,empName16665118890762085775,បក្សី,1947.63
e16665118890765406049,empName16665118890762280809,পাখি,3454.24
e16665118890769027892,empName16665118890768944635,បក្សី,9616.44
e16665118890764464367,empName1666511889076393182,পাখি,7463.78
e16665118890762262909,empName16665118890762350154,পাখি,11823.49
e16665118890768520562,empName16665118890767289625,បក្សី,11072.59
e16665118890766125377,empName16665118890769260357,পাখি,13328.99
e16665118890769465397,empName16665118890763758580,পাখি,5626.78
e16665118890767760124,empName16665118890764823387,পাখি,16808.75
e16665118890767448608,empName1666511889076718124,পাখি,9156.00
e16665118890761085841,empName16665118890766806486,পাখি,4115.07
e1666511889076398376,empName16665118890766603899,পাখি,3160.47
e16665118890766956168,empName16665118890768094891,បក្សី,24632.04
e16665118890762073548,empName16665118890765477752,បក្សី,288.29
e16665118890764720944,empName16665118890765306259,បក្សី,19741.95
e16665118890761712312,empName16665118890767421555,បក្សី,24748.58
e16665118890763048097,empName16665118890769616601,পাখি,18240.38
e16665118890766298783,empName16665118890763457692,បក្សី,2569.02
e16665118890766950603,empName16665118890767283687,បក្សី,19077.27
